Employee ID,Department,Job Role,Job Level,Location,Age Band,Tenure (Years),Years in Current Role,Years Since Last Promotion,Monthly Salary,Salary Band,Salary Hike %,Performance Rating,Job Satisfaction Score,Work-Life Balance Score,Manager Satisfaction Score,Engagement Score,Training Hours,Overtime,Business Travel Frequency,Absence Days,Promotion Status,Remote/Hybrid/Office,Distance From Office,Internal Mobility,Recognition Received,Attrition,Attrition Type,Exit Reason,Attrition Risk Score,Risk Category,Join Date,Exit Date,Tenure Band
EMP1469,Finance,Financial Analyst,L2,Hyderabad,21-25,1.0,0.4,1.0,46000,35K-55K,5.5,4.5,3.5,2.9,3.0,3.9,28,No,None,12,Recent,Hybrid,23.3,No,Yes,No,Not Applicable,Not Applicable,30,Low Risk,2024-05-08,,Less than 1 Year
EMP1470,Customer Support,Customer Support Specialist,L2,Hyderabad,36-40,3.7,1.5,0.2,39000,35K-55K,9.8,2.3,3.7,5.0,3.3,4.1,24,No,None,8,Recent,Hybrid,12.2,Yes,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2015-06-03,,3–5 Years
EMP1471,Sales,Sales Executive,L2,Hyderabad,26-30,6.7,5.6,3.1,50000,35K-55K,1.8,3.2,2.9,2.3,4.6,4.0,15,No,Occasional,1,Due Soon,Office,1.0,Yes,No,No,Not Applicable,Not Applicable,30,Low Risk,2013-11-07,,6–10 Years
EMP1472,Customer Support,Customer Support Specialist,L1,Delhi NCR,36-40,2.7,1.5,2.7,32000,<35K,8.8,2.2,3.8,1.5,4.2,3.7,43,Yes,None,6,Due Soon,Office,9.5,Yes,Yes,Yes,Involuntary,Personal Reasons,40,Medium Risk,2018-11-05,1769731200000000000,3–5 Years
EMP1473,Sales,Sales Executive,L1,Pune,36-40,4.3,2.4,4.3,27500,<35K,8.0,4.1,5.0,3.5,2.2,4.2,37,Yes,Occasional,6,Overdue,Hybrid,13.2,No,No,Yes,Voluntary,Career Growth,43,Medium Risk,2013-05-04,1778025600000000000,3–5 Years
EMP1474,Customer Support,Customer Support Specialist,L1,Guwahati,36-40,8.2,6.1,4.6,25500,<35K,8.1,3.2,2.6,3.5,2.6,3.7,62,No,None,0,Overdue,Hybrid,5.5,No,No,Yes,Voluntary,Better Compensation,33,Low Risk,2016-07-19,1774396800000000000,6–10 Years
EMP1475,Operations,Operations Analyst,L5,Hyderabad,36-40,1.5,0.5,1.5,112000,110K+,10.4,3.3,4.8,3.8,2.7,4.7,40,Yes,None,6,Recent,Remote,16.7,No,No,No,Not Applicable,Not Applicable,35,Medium Risk,2016-06-10,,1–2 Years
EMP1476,Customer Support,Customer Support Specialist,L2,Mumbai,26-30,0.7,0.4,0.2,45500,35K-55K,7.2,5.0,3.7,3.8,3.0,4.6,19,No,Occasional,11,Recent,Office,4.7,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2025-09-09,,Less than 1 Year
EMP1477,Sales,Sales Executive,L2,Hyderabad,21-25,4.7,2.5,2.4,42000,35K-55K,1.0,2.8,2.5,4.9,2.9,4.2,15,Yes,None,6,Recent,Hybrid,12.2,No,Yes,Yes,Voluntary,Higher Studies,40,Medium Risk,2017-12-25,1786320000000000000,3–5 Years
EMP1478,IT,Software Engineer,L3,Delhi NCR,26-30,4.8,3.1,1.2,70500,55K-80K,8.3,4.3,5.0,1.6,3.4,4.4,21,No,Occasional,8,Recent,Remote,10.2,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2025-04-05,,3–5 Years
EMP1479,Customer Support,Customer Support Specialist,L1,Guwahati,21-25,2.6,2.3,2.6,33500,<35K,8.0,2.9,3.7,2.1,4.0,4.5,19,Yes,None,9,Due Soon,Hybrid,16.9,No,Yes,No,Not Applicable,Not Applicable,35,Medium Risk,2011-08-28,,3–5 Years
EMP1480,Operations,Operations Analyst,L5,Hyderabad,31-35,2.2,1.7,0.2,116500,110K+,6.3,3.0,3.9,3.8,4.2,4.4,30,No,Occasional,5,Recent,Hybrid,11.9,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2012-05-04,,3–5 Years
EMP1481,IT,Software Engineer,L3,Guwahati,26-30,3.8,1.9,1.8,58000,55K-80K,4.5,4.9,3.1,2.1,3.1,3.7,6,No,None,11,Recent,Remote,10.4,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2021-07-18,,3–5 Years
EMP1482,IT,Software Engineer,L1,Mumbai,41-50,1.5,1.2,1.3,28500,<35K,5.9,3.1,2.6,1.8,2.0,3.7,37,No,Occasional,14,Recent,Office,5.6,No,No,Yes,Involuntary,Performance-Related Exit,47,Medium Risk,2013-11-02,1780876800000000000,1–2 Years
EMP1483,Operations,Operations Analyst,L2,Bengaluru,31-35,1.5,0.5,1.3,46500,35K-55K,11.4,2.3,3.5,5.0,2.5,3.0,29,No,None,0,Recent,Remote,12.3,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2014-08-31,,1–2 Years
EMP1484,IT,Software Engineer,L4,Guwahati,36-40,5.9,1.6,1.3,82500,80K-110K,4.2,3.4,4.7,1.7,3.0,3.8,35,No,None,5,Recent,Office,9.9,No,No,No,Not Applicable,Not Applicable,35,Medium Risk,2024-02-02,,6–10 Years
EMP1485,IT,Software Engineer,L5,Pune,21-25,1.4,0.5,1.4,125500,110K+,1.8,3.1,3.0,2.9,2.3,3.8,12,No,None,19,Recent,Hybrid,5.0,No,Yes,No,Not Applicable,Not Applicable,35,Medium Risk,2019-12-14,,1–2 Years
EMP1486,Customer Support,Customer Support Specialist,L2,Hyderabad,36-40,0.7,0.3,0.7,47000,35K-55K,2.6,3.4,3.3,3.1,4.4,4.4,31,Yes,None,8,Recent,Hybrid,13.3,No,Yes,No,Not Applicable,Not Applicable,45,Medium Risk,2017-12-29,,Less than 1 Year
EMP1487,Sales,Sales Executive,L3,Delhi NCR,41-50,2.2,1.3,0.2,55500,55K-80K,6.9,3.1,4.6,4.4,2.4,5.0,46,No,None,7,Recent,Hybrid,14.9,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2020-08-01,,3–5 Years
EMP1488,Finance,Financial Analyst,L1,Pune,26-30,2.6,1.7,0.2,28500,<35K,12.0,4.6,3.0,1.4,3.9,3.7,16,No,None,6,Recent,Hybrid,9.3,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2021-07-29,,3–5 Years
EMP1489,Customer Support,Customer Support Specialist,L5,Pune,31-35,5.1,4.3,1.6,119000,110K+,13.6,3.6,3.8,3.6,2.0,3.6,16,No,Occasional,13,Recent,Hybrid,19.5,No,No,No,Not Applicable,Not Applicable,42,Medium Risk,2015-11-03,,6–10 Years
EMP1490,Customer Support,Customer Support Specialist,L1,Delhi NCR,36-40,2.3,1.3,1.9,28500,<35K,9.0,2.5,4.1,2.4,4.0,3.8,38,Yes,Occasional,2,Recent,Hybrid,14.1,No,Yes,No,Not Applicable,Not Applicable,35,Medium Risk,2023-11-22,,3–5 Years
EMP1491,Operations,Operations Analyst,L5,Delhi NCR,21-25,9.1,5.2,2.5,133000,110K+,4.1,3.3,3.1,3.8,3.3,4.0,14,No,Occasional,12,Due Soon,Hybrid,1.7,No,No,No,Not Applicable,Not Applicable,35,Medium Risk,2011-06-11,,6–10 Years
EMP1492,IT,Software Engineer,L3,Delhi NCR,31-35,4.0,1.1,1.0,66500,55K-80K,4.4,2.7,3.6,2.3,4.7,4.6,25,Yes,Occasional,6,Recent,Hybrid,22.7,Yes,No,No,Not Applicable,Not Applicable,40,Medium Risk,2012-10-17,,3–5 Years
EMP1493,Finance,Financial Analyst,L3,Pune,26-30,1.9,0.5,1.9,59000,55K-80K,9.6,3.0,3.9,4.7,2.4,4.6,49,No,None,3,Recent,Office,18.1,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2019-03-26,,1–2 Years
EMP1494,Marketing,Marketing Executive,L2,Guwahati,21-25,5.0,3.0,2.4,40000,35K-55K,11.0,2.6,2.9,2.3,2.9,3.3,16,No,None,6,Recent,Remote,20.0,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2023-11-30,,3–5 Years
EMP1495,Operations,Operations Analyst,L1,Delhi NCR,26-30,9.0,4.8,1.0,31500,<35K,5.1,4.6,4.0,1.0,3.1,3.7,50,Yes,None,7,Recent,Hybrid,15.2,No,No,No,Not Applicable,Not Applicable,40,Medium Risk,2020-08-07,,6–10 Years
EMP1496,HR,HR Executive,L1,Bengaluru,21-25,5.8,4.6,3.9,29000,<35K,11.3,2.8,2.8,2.5,3.3,3.2,23,No,Occasional,5,Due Soon,Hybrid,1.0,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2014-06-10,,6–10 Years
EMP1497,IT,Software Engineer,L1,Pune,21-25,0.9,0.3,0.9,30000,<35K,6.3,3.6,2.7,3.0,3.1,3.4,12,Yes,None,13,Recent,Hybrid,20.7,No,No,No,Not Applicable,Not Applicable,45,Medium Risk,2016-11-28,,Less than 1 Year
EMP1498,Sales,Sales Executive,L1,Pune,21-25,2.8,0.7,2.8,28500,<35K,9.1,3.0,1.9,4.2,3.1,3.9,36,No,None,3,Due Soon,Hybrid,12.5,Yes,Yes,No,Not Applicable,Not Applicable,43,Medium Risk,2016-05-05,,3–5 Years
EMP1499,Customer Support,Customer Support Specialist,L3,Pune,41-50,4.5,2.4,2.3,69500,55K-80K,10.4,2.4,2.8,2.0,3.1,3.8,30,Yes,Occasional,8,Recent,Hybrid,14.8,Yes,Yes,No,Not Applicable,Not Applicable,40,Medium Risk,2025-08-26,,3–5 Years
EMP1500,Customer Support,Customer Support Specialist,L2,Mumbai,31-35,5.6,2.3,5.6,40500,35K-55K,2.6,3.3,2.6,2.0,1.6,2.7,28,No,None,10,Overdue,Remote,16.3,No,No,No,Not Applicable,Not Applicable,55,High Risk,2013-01-19,,6–10 Years
EMP1501,IT,Software Engineer,L1,Guwahati,41-50,3.3,0.9,3.2,26000,<35K,8.4,3.5,2.9,4.1,4.2,4.2,17,Yes,Frequent,8,Due Soon,Remote,27.5,No,No,No,Not Applicable,Not Applicable,39,Medium Risk,2012-12-09,,3–5 Years
EMP1502,Operations,Operations Analyst,L5,Guwahati,26-30,2.9,2.1,1.4,133500,110K+,11.3,3.6,3.9,1.9,5.0,4.1,29,No,Occasional,11,Recent,Hybrid,7.6,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2015-06-10,,3–5 Years
EMP1503,Finance,Financial Analyst,L4,Delhi NCR,26-30,11.1,3.6,3.6,99000,80K-110K,5.3,1.5,1.7,3.0,3.7,3.5,0,No,None,5,Due Soon,Hybrid,7.8,No,No,No,Not Applicable,Not Applicable,43,Medium Risk,2022-04-29,,10+ Years
EMP1504,Product,Product Analyst,L4,Pune,31-35,5.9,3.8,0.2,82500,80K-110K,3.8,2.4,1.5,3.0,2.4,2.8,31,No,None,10,Recent,Office,5.2,No,No,No,Not Applicable,Not Applicable,48,Medium Risk,2023-09-30,,6–10 Years
EMP1505,IT,Software Engineer,L5,Pune,26-30,5.0,2.2,2.4,118500,110K+,8.5,3.8,2.6,3.4,2.5,2.8,46,Yes,None,10,Recent,Hybrid,3.4,No,Yes,No,Not Applicable,Not Applicable,35,Medium Risk,2012-04-10,,3–5 Years
EMP1506,Marketing,Marketing Executive,L1,Delhi NCR,21-25,2.4,0.9,2.4,27500,<35K,7.4,2.6,3.7,2.5,3.9,4.2,3,No,Occasional,12,Recent,Hybrid,3.6,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2021-12-09,,3–5 Years
EMP1507,Customer Support,Customer Support Specialist,L2,Guwahati,31-35,1.5,0.7,1.5,48000,35K-55K,6.0,3.3,3.6,2.3,3.7,3.7,22,Yes,None,0,Recent,Office,1.0,No,Yes,Yes,Involuntary,Job Role Mismatch,35,Medium Risk,2014-01-05,1778803200000000000,1–2 Years
EMP1508,Product,Product Analyst,L3,Delhi NCR,26-30,5.1,3.9,1.6,68500,55K-80K,7.0,2.4,2.6,3.5,3.2,3.5,16,No,Occasional,10,Recent,Hybrid,15.4,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2015-09-10,,6–10 Years
EMP1509,Customer Support,Customer Support Specialist,L3,Delhi NCR,31-35,6.3,3.2,0.5,57500,55K-80K,2.0,3.7,4.4,2.3,4.0,4.3,7,Yes,Occasional,12,Recent,Hybrid,27.9,No,Yes,No,Not Applicable,Not Applicable,45,Medium Risk,2023-07-22,,6–10 Years
EMP1510,IT,Software Engineer,L1,Delhi NCR,31-35,3.7,2.7,0.9,28000,<35K,8.2,3.8,2.7,1.9,1.6,3.1,0,No,None,5,Recent,Remote,28.4,Yes,No,No,Not Applicable,Not Applicable,42,Medium Risk,2011-04-27,,3–5 Years
EMP1511,IT,Software Engineer,L4,Delhi NCR,21-25,5.9,2.0,2.4,88000,80K-110K,11.8,3.7,3.7,4.4,4.0,4.5,11,Yes,None,4,Recent,Hybrid,5.2,Yes,No,No,Not Applicable,Not Applicable,35,Medium Risk,2017-10-17,,6–10 Years
EMP1512,Operations,Operations Analyst,L1,Delhi NCR,21-25,6.0,4.5,0.3,25000,<35K,4.9,3.9,3.0,3.7,3.6,3.4,25,Yes,Occasional,3,Recent,Office,9.8,Yes,Yes,No,Not Applicable,Not Applicable,40,Medium Risk,2011-07-15,,6–10 Years
EMP1513,Customer Support,Customer Support Specialist,L1,Hyderabad,36-40,6.6,2.7,5.2,27500,<35K,4.5,4.2,2.5,4.9,2.6,4.0,44,Yes,None,2,Overdue,Hybrid,21.9,No,Yes,Yes,Voluntary,Relocation,48,Medium Risk,2023-11-28,1783296000000000000,6–10 Years
EMP1514,Customer Support,Customer Support Specialist,L2,Hyderabad,26-30,0.9,0.6,0.2,41000,35K-55K,7.5,2.4,2.8,3.9,2.2,2.7,7,No,Occasional,10,Recent,Hybrid,15.5,No,Yes,No,Not Applicable,Not Applicable,30,Low Risk,2015-01-14,,Less than 1 Year
EMP1515,Sales,Sales Executive,L3,Pune,21-25,2.8,1.7,1.7,63000,55K-80K,15.0,2.7,4.0,2.0,3.5,4.0,32,Yes,None,18,Recent,Hybrid,13.1,No,Yes,Yes,Involuntary,Job Role Mismatch,45,Medium Risk,2017-10-08,1773100800000000000,3–5 Years
EMP1516,Sales,Sales Executive,L3,Pune,41-50,5.3,4.5,2.4,62500,55K-80K,10.3,3.8,3.6,3.3,4.6,4.7,31,No,Occasional,4,Recent,Office,9.9,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2025-10-17,,6–10 Years
EMP1517,HR,HR Executive,L1,Hyderabad,21-25,3.9,2.0,3.1,31500,<35K,6.7,3.9,4.2,2.2,3.2,3.4,51,No,Occasional,5,Due Soon,Hybrid,21.4,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2022-04-22,,3–5 Years
EMP1518,Product,Product Analyst,L4,Guwahati,31-35,6.0,1.8,0.6,87000,80K-110K,7.1,2.8,3.6,1.6,2.7,3.5,36,No,Occasional,7,Recent,Hybrid,3.4,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2019-05-13,,6–10 Years
EMP1519,Customer Support,Customer Support Specialist,L1,Mumbai,41-50,5.0,1.3,4.1,28000,<35K,10.6,2.7,1.8,2.8,3.6,3.6,37,No,None,0,Overdue,Office,15.8,No,No,No,Not Applicable,Not Applicable,51,Medium Risk,2014-06-28,,3–5 Years
EMP1520,Marketing,Marketing Executive,L1,Guwahati,26-30,0.4,0.3,0.2,28000,<35K,4.3,2.8,5.0,4.1,4.9,4.7,38,Yes,None,4,Recent,Remote,14.8,No,No,No,Not Applicable,Not Applicable,45,Medium Risk,2021-02-26,,Less than 1 Year
EMP1521,IT,Software Engineer,L4,Pune,21-25,7.6,4.5,1.2,86000,80K-110K,8.8,2.2,3.6,3.5,3.8,4.2,15,No,Occasional,7,Recent,Hybrid,12.3,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2011-12-05,,6–10 Years
EMP1522,Operations,Operations Analyst,L5,Hyderabad,21-25,2.6,2.0,2.6,126000,110K+,3.6,2.4,3.8,1.9,3.9,2.8,20,Yes,None,3,Due Soon,Hybrid,18.3,No,No,Yes,Voluntary,Personal Reasons,45,Medium Risk,2020-08-12,1779062400000000000,3–5 Years
EMP1523,Customer Support,Customer Support Specialist,L4,Guwahati,26-30,1.8,0.7,1.8,90500,80K-110K,9.8,2.4,3.0,2.7,4.4,4.2,44,No,None,13,Recent,Hybrid,12.3,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2022-09-15,,1–2 Years
EMP1524,Customer Support,Customer Support Specialist,L3,Mumbai,21-25,7.4,3.5,0.2,65500,55K-80K,6.1,3.0,4.3,3.1,3.8,4.2,0,Yes,Frequent,1,Recent,Hybrid,7.7,No,No,No,Not Applicable,Not Applicable,39,Medium Risk,2023-12-01,,6–10 Years
EMP1525,Product,Product Analyst,L3,Delhi NCR,31-35,5.7,1.5,5.7,60000,55K-80K,7.6,3.4,2.3,1.6,2.7,2.9,18,No,None,12,Overdue,Hybrid,12.7,Yes,No,No,Not Applicable,Not Applicable,43,Medium Risk,2020-01-13,,6–10 Years
EMP1526,Operations,Operations Analyst,L2,Bengaluru,21-25,8.1,7.1,0.7,41000,35K-55K,5.9,3.5,3.8,3.9,1.9,4.1,9,No,None,14,Recent,Hybrid,1.0,No,Yes,Yes,Voluntary,Better Compensation,42,Medium Risk,2015-07-15,1779580800000000000,6–10 Years
EMP1527,Operations,Operations Analyst,L1,Hyderabad,31-35,4.5,3.1,0.2,30000,<35K,9.1,2.9,1.4,3.0,2.6,3.6,31,No,None,9,Recent,Remote,16.9,No,No,Yes,Voluntary,Work-Life Balance,43,Medium Risk,2012-10-04,1771977600000000000,3–5 Years
EMP1528,Finance,Financial Analyst,L2,Hyderabad,41-50,2.8,2.4,2.8,41500,35K-55K,6.5,2.9,3.9,1.9,2.5,3.6,22,Yes,Occasional,6,Due Soon,Hybrid,18.9,No,No,Yes,Voluntary,Relocation,40,Medium Risk,2015-08-08,1776470400000000000,3–5 Years
EMP1529,Sales,Sales Executive,L2,Mumbai,36-40,4.1,1.7,1.6,42500,35K-55K,13.5,3.3,2.3,1.8,4.0,3.9,37,No,Occasional,8,Recent,Remote,6.7,No,Yes,No,Not Applicable,Not Applicable,30,Low Risk,2014-09-12,,3–5 Years
EMP1530,Customer Support,Customer Support Specialist,L1,Delhi NCR,31-35,1.6,1.0,1.4,28500,<35K,11.3,2.2,3.5,4.2,4.1,3.6,26,Yes,None,5,Recent,Remote,4.8,No,No,No,Not Applicable,Not Applicable,35,Medium Risk,2025-06-09,,1–2 Years
EMP1531,Product,Product Analyst,L3,Delhi NCR,26-30,1.1,0.8,1.1,67500,55K-80K,3.1,3.8,4.5,2.8,3.5,4.4,6,No,None,0,Recent,Office,7.0,Yes,Yes,No,Not Applicable,Not Applicable,30,Low Risk,2012-09-10,,1–2 Years
EMP1532,Customer Support,Customer Support Specialist,L2,Bengaluru,31-35,2.3,1.0,0.2,44000,35K-55K,7.6,4.0,4.0,4.3,2.3,4.0,7,No,None,2,Recent,Hybrid,11.5,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2014-03-15,,3–5 Years
EMP1533,Customer Support,Customer Support Specialist,L1,Delhi NCR,31-35,9.7,7.8,0.2,27500,<35K,9.2,2.8,4.4,4.7,4.9,4.5,28,No,Occasional,7,Recent,Office,13.7,Yes,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2011-09-09,,6–10 Years
EMP1534,IT,Software Engineer,L1,Mumbai,26-30,2.5,2.2,1.2,25500,<35K,5.6,2.9,4.3,4.2,3.0,3.5,17,No,None,2,Recent,Remote,24.9,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2011-10-29,,3–5 Years
EMP1535,Product,Product Analyst,L3,Pune,21-25,0.7,0.6,0.7,58000,55K-80K,10.6,4.0,2.8,2.7,3.9,4.0,21,No,Frequent,5,Recent,Hybrid,23.9,Yes,No,No,Not Applicable,Not Applicable,34,Low Risk,2019-08-08,,Less than 1 Year
EMP1536,Customer Support,Customer Support Specialist,L1,Delhi NCR,36-40,3.3,2.4,1.3,30500,<35K,10.3,3.1,3.8,1.0,3.4,3.8,41,No,None,9,Recent,Remote,18.7,No,No,No,Not Applicable,Not Applicable,30,Low Risk,2015-04-16,,3–5 Years
EMP1537,Customer Support,Customer Support Specialist,L4,Pune,26-30,2.4,1.0,2.4,96000,80K-110K,6.7,3.6,1.7,3.5,3.6,3.9,39,No,Frequent,8,Recent,Office,13.0,No,Yes,No,Not Applicable,Not Applicable,47,Medium Risk,2019-08-31,,3–5 Years
EMP1538,Finance,Financial Analyst,L2,Pune,26-30,7.7,3.3,4.2,44500,35K-55K,9.9,3.1,2.7,5.0,3.9,4.5,53,No,None,12,Overdue,Office,4.6,No,No,No,Not Applicable,Not Applicable,38,Medium Risk,2021-11-01,,6–10 Years
EMP1539,Operations,Operations Analyst,L2,Mumbai,26-30,9.3,8.1,2.7,45000,35K-55K,1.0,4.2,4.6,3.2,2.8,3.9,24,No,Occasional,8,Due Soon,Remote,25.4,Yes,No,Yes,Involuntary,Performance-Related Exit,30,Low Risk,2017-01-19,1771632000000000000,6–10 Years
EMP1540,Sales,Sales Executive,L3,Hyderabad,26-30,2.7,0.7,2.7,64000,55K-80K,11.1,3.5,3.0,1.3,4.5,4.1,19,Yes,None,9,Due Soon,Office,10.0,No,Yes,No,Not Applicable,Not Applicable,40,Medium Risk,2019-08-19,,3–5 Years
EMP1541,Customer Support,Customer Support Specialist,L4,Hyderabad,36-40,4.5,3.2,2.7,85000,80K-110K,9.7,3.6,1.6,2.6,2.1,3.4,34,No,None,3,Due Soon,Remote,14.3,No,No,No,Not Applicable,Not Applicable,43,Medium Risk,2021-01-07,,3–5 Years
EMP1542,IT,Software Engineer,L2,Hyderabad,31-35,4.8,3.4,2.5,38500,35K-55K,3.7,3.6,5.0,3.0,2.5,4.0,20,No,Occasional,0,Due Soon,Hybrid,17.0,No,Yes,No,Not Applicable,Not Applicable,30,Low Risk,2012-09-03,,3–5 Years
EMP1543,Finance,Financial Analyst,L3,Guwahati,36-40,3.6,2.4,1.6,58500,55K-80K,7.8,2.8,3.8,2.2,4.5,4.0,21,Yes,Occasional,5,Recent,Office,12.5,No,Yes,No,Not Applicable,Not Applicable,35,Medium Risk,2025-02-23,,3–5 Years
EMP1544,IT,Software Engineer,L2,Hyderabad,21-25,3.1,2.8,1.8,46500,35K-55K,1.0,2.9,4.0,1.0,3.9,3.3,25,No,None,3,Recent,Office,21.2,No,No,No,Not Applicable,Not Applicable,35,Medium Risk,2016-04-27,,3–5 Years
EMP1545,IT,Software Engineer,L1,Mumbai,26-30,1.7,0.8,0.4,27000,<35K,4.7,3.7,2.4,3.1,5.0,4.5,51,No,Occasional,6,Recent,Office,15.6,Yes,No,Yes,Voluntary,Relocation,30,Low Risk,2011-03-15,1786838400000000000,1–2 Years
EMP1546,HR,HR Executive,L4,Bengaluru,26-30,0.6,0.3,0.2,98500,80K-110K,10.3,3.3,3.6,2.5,3.5,3.3,38,Yes,Occasional,2,Recent,Hybrid,19.9,No,Yes,No,Not Applicable,Not Applicable,40,Medium Risk,2018-11-13,,Less than 1 Year
EMP1547,Sales,Sales Executive,L3,Delhi NCR,21-25,1.7,0.5,1.7,64000,55K-80K,7.0,2.4,3.5,4.9,4.8,4.7,39,No,Occasional,11,Recent,Remote,15.6,No,Yes,Yes,Voluntary,Career Growth,25,Low Risk,2023-09-12,1787875200000000000,1–2 Years
EMP1548,IT,Software Engineer,L3,Hyderabad,26-30,3.5,1.9,2.5,61000,55K-80K,6.8,4.4,2.6,3.3,1.8,3.1,51,No,None,3,Due Soon,Remote,11.7,No,Yes,No,Not Applicable,Not Applicable,37,Medium Risk,2011-06-06,,3–5 Years
EMP1549,Operations,Operations Analyst,L4,Guwahati,36-40,1.0,0.4,1.0,81000,80K-110K,7.1,3.8,3.1,3.6,2.2,3.2,41,No,Occasional,5,Recent,Hybrid,12.6,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2020-09-28,,Less than 1 Year
EMP1550,Product,Product Analyst,L4,Pune,21-25,4.3,2.0,2.9,85000,80K-110K,6.8,3.2,1.9,3.1,4.2,2.9,12,No,None,7,Due Soon,Office,11.5,No,Yes,No,Not Applicable,Not Applicable,43,Medium Risk,2025-09-29,,3–5 Years
EMP1551,Operations,Operations Analyst,L3,Guwahati,31-35,3.9,3.1,0.8,73500,55K-80K,10.0,3.0,3.0,3.3,1.9,3.3,40,No,None,13,Recent,Remote,1.7,Yes,No,No,Not Applicable,Not Applicable,42,Medium Risk,2011-09-13,,3–5 Years
EMP1552,Customer Support,Customer Support Specialist,L4,Mumbai,26-30,2.4,2.1,0.5,81000,80K-110K,5.1,3.3,4.2,1.6,3.2,3.3,42,Yes,Frequent,16,Recent,Hybrid,4.0,No,No,No,Not Applicable,Not Applicable,49,Medium Risk,2019-07-08,,3–5 Years
EMP1553,IT,Software Engineer,L3,Bengaluru,21-25,3.0,1.1,1.7,77500,55K-80K,8.3,3.5,2.6,2.2,4.4,3.7,37,No,None,16,Recent,Hybrid,17.9,Yes,No,No,Not Applicable,Not Applicable,30,Low Risk,2013-11-17,,3–5 Years
EMP1554,IT,Software Engineer,L3,Hyderabad,26-30,1.2,0.6,1.2,60000,55K-80K,3.6,1.9,5.0,4.2,3.8,5.0,25,No,None,1,Recent,Hybrid,1.9,Yes,No,No,Not Applicable,Not Applicable,30,Low Risk,2024-10-11,,1–2 Years
EMP1555,Customer Support,Customer Support Specialist,L3,Hyderabad,41-50,6.5,5.5,0.2,69500,55K-80K,9.2,4.6,2.0,3.4,3.4,3.7,36,No,Occasional,5,Recent,Hybrid,8.8,Yes,No,No,Not Applicable,Not Applicable,43,Medium Risk,2017-08-14,,6–10 Years
EMP1556,Operations,Operations Analyst,L3,Guwahati,36-40,6.4,1.9,0.2,64000,55K-80K,6.0,2.7,3.1,2.8,3.0,4.2,28,No,Occasional,4,Recent,Hybrid,3.6,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2017-03-06,,6–10 Years
EMP1557,Sales,Sales Executive,L1,Mumbai,41-50,1.4,0.4,1.3,27000,<35K,6.9,3.2,2.7,3.7,3.6,3.4,14,No,None,9,Recent,Office,8.3,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2018-03-19,,1–2 Years
EMP1558,Sales,Sales Executive,L4,Guwahati,26-30,1.4,0.5,1.4,79500,55K-80K,5.9,3.2,3.1,3.7,3.9,3.5,18,No,None,9,Recent,Remote,10.8,No,No,No,Not Applicable,Not Applicable,25,Low Risk,2018-12-06,,1–2 Years
EMP1559,Product,Product Analyst,L4,Guwahati,21-25,1.7,1.1,0.2,89000,80K-110K,6.3,4.5,4.5,5.0,2.8,4.1,38,No,Frequent,4,Recent,Office,8.8,Yes,Yes,Yes,Involuntary,Performance-Related Exit,29,Low Risk,2016-03-06,1772323200000000000,1–2 Years
EMP1560,IT,Software Engineer,L1,Bengaluru,31-35,5.5,1.9,0.2,25000,<35K,4.0,3.1,2.4,3.4,3.7,3.6,15,No,None,4,Recent,Remote,1.0,No,Yes,Yes,Involuntary,Personal Reasons,30,Low Risk,2021-01-31,1786233600000000000,6–10 Years
EMP1561,IT,Software Engineer,L4,Mumbai,26-30,4.7,4.1,2.6,76500,55K-80K,8.0,4.2,2.9,2.2,4.3,4.8,17,No,Occasional,2,Due Soon,Remote,10.5,No,Yes,No,Not Applicable,Not Applicable,25,Low Risk,2023-01-29,,3–5 Years
EMP1562,Marketing,Marketing Executive,L1,Bengaluru,36-40,7.4,4.0,6.6,28500,<35K,8.7,3.5,3.9,3.1,3.2,3.4,39,No,Occasional,0,Overdue,Hybrid,4.3,No,No,No,Not Applicable,Not Applicable,33,Low Risk,2020-06-26,,6–10 Years
